participant id,event date,event name,event type,time,category
5214,2012-06-16,triathlon drummondville,triathlon olympique,02:15:12,m35-39
5214,2012-05-27,ottawa race weekend,half marathon,01:30:10,m35-39
5215,2015-11-08,demi-marathon des microbrasseries,10 km,01:06:42,no age
5215,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,03:25:02,m45-49
5216,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,-1,m25-29
5217,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,-1,m55-59
5218,2012-09-23,marathon oasis de montreal,marathon,04:34:36,f25-29
5218,2012-06-17,tour du lac brome,20 km route,02:05:15,f20-29
5218,2012-06-17,tour du lac brome,challenge marathon,04:29:42,f20-29
5218,2012-06-16,tour du lac brome,22.2 km chemin de campagne,02:24:27,f20-29
5218,2012-05-12,course de la fondation hopital saint jerome,10 km,00:55:16,f20-29
5219,2015-06-13,tour du lac brome merrell,22.2 km,02:17:53,f30-39
5219,2015-02-15,défi hivernal ile bizard,10 km,00:59:13,f30-39
5219,2014-06-14,tour du lac brome,22.2 km chemin de campagne,02:02:49,f30-39
5219,2014-05-25,tamarack ottawa race weekend,scotiabank ottawa half marathon,-1,f30-34
5219,2013-09-22,marathon oasis de montreal,marathon,03:50:53,f25-29
5219,2013-08-03,vert le raid - demi-marathon de l'isle-aux-coudres,23 km,02:12:15,f16-29
5219,2013-06-16,tour du lac brome,20 km route,02:05:42,f20-29
5219,2013-06-16,tour du lac brome,challenge marathon,04:20:53,f20-29
5219,2013-06-15,tour du lac brome,22.2 km chemin de campagne,02:15:12,f20-29
5219,2013-02-17,défi hivernal ile bizard,10 km,00:52:42,f20-29
5219,2012-06-16,tour du lac brome,9 km trail,00:58:18,f20-29
5220,2016-04-30,marathon des érables,demi-marathon,01:39:38,m40-49
5220,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:54:05,m40-44
5221,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:49:16,m30-34
5222,2013-09-22,marathon oasis de montreal,marathon,04:13:49,m40-44
5223,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:36:04,f35-39
5223,2012-09-23,marathon oasis de montreal,demi-marathon,02:06:16,f35-39
5223,2012-05-20,coupe dix30 2012,5 km,00:28:32,f30-39
5224,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:28:07,f50-54
5224,2015-04-25,demi-marathon des érables,30 km,03:19:44,f50-59
5224,2015-02-22,demi-marathon des glaces,demi-marathon,02:21:08,f50-59
5224,2014-09-07,coupe dix30,30 km,03:06:51,f50-59
5224,2014-08-02,vert le raid - demi-marathon de l'isle-aux-coudres,23.5 km the north face,02:31:52,f50-59
5224,2014-06-28,demi marathon de sherbrooke,demi-marathon,02:12:25,f50-59
5224,2013-10-05,beauce run,demi marathon,02:06:36,f50-59
5224,2013-05-26,ottawa race weekend,ottawa half-marathon - demi-marathon,-1,f50-54
5224,2013-02-17,défi hivernal ile bizard,10 km,00:57:22,f50-59
5224,2012-09-23,marathon oasis de montreal,10 km,01:02:29,f45-49
5225,2016-05-08,au rythme de nos foulées châteauguay,demi-marathon,01:38:32,m40-49
5225,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:41:06,m45-49
5225,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:38:38,m45-49
5225,2014-05-04,mississauga marathon races,marathon,04:02:41,m40-49
5225,2014-02-16,demi marathon hypothermique,demi-marathon,01:54:18,m40-49
5225,2013-10-26,course 10km apocalypse/ course des citrouilles,10km course,00:45:50,m40-44
5225,2013-09-22,marathon oasis de montreal,demi-marathon,01:41:39,m40-44
5225,2013-05-26,ottawa race weekend,ottawa marathon,-1,m40-44
5225,2013-05-12,au rythme de nos foulées châteauguay,demi-marathon,01:38:38,m40-49
5225,2013-04-28,banque scotia 21km et 5km,21 km,01:39:49,m40-44
5225,2013-02-17,demi marathon hypothermique,demi-marathon,01:44:43,m40-49
5225,2012-10-14,scotiabank toronto waterfront marathon,marathon,04:46:52,m40-44
5225,2012-09-23,marathon oasis de montreal,demi-marathon,01:51:41,m40-44
5225,2012-05-19,colonel by classic,8 km,00:41:49,m40-44
5226,2013-09-22,marathon oasis de montreal,marathon,04:28:20,m45-49
5227,2015-05-24,tamarack ottawa race weekend,ottawa marathon,-1,m25-29
5227,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:06:04,m25-29
5228,2012-09-23,marathon oasis de montreal,marathon,03:13:41,m55-59
5229,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:43:59,m35-39
5229,2013-09-22,marathon oasis de montreal,demi-marathon,01:34:31,m35-39
5230,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:56:45,m40-44
5231,2013-09-22,marathon oasis de montreal,marathon,05:09:46,f18-24
5232,2013-05-26,ottawa race weekend,ottawa marathon,-1,m35-39
5232,2012-09-23,marathon oasis de montreal,marathon,04:27:54,m45-49
5233,2013-09-22,marathon oasis de montreal,demi-marathon,01:51:50,m55-59
5234,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:16:43,m35-39
5235,2016-05-29,tamarack ottawa race weekend,ottawa marathon,-1,m40-44
5235,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:11:53,m40-44
5235,2014-05-25,tamarack ottawa race weekend,scotiabank ottawa marathon,-1,m40-44
5235,2013-05-26,ottawa race weekend,ottawa marathon,-1,m35-39
5235,2012-09-23,marathon oasis de montreal,marathon,03:43:09,m35-39
5236,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:32:34,m35-39
5237,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,03:41:59,m40-44
5238,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:07:21,m35-39
5239,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:53:16,f35-39
5240,2012-09-23,marathon oasis de montreal,marathon,03:52:25,f25-29
5241,2016-06-12,la grande virée des sentiers,20 km,01:49:42,m30-39
5241,2016-05-22,courses thematiques marathon ssq de longueuil,demi marathon,02:01:01,m30-39
5241,2015-10-18,scotiabank toronto waterfront marathon,marathon,-1,m35-39
5241,2015-05-24,tamarack ottawa race weekend,ottawa half marathon,-1,m35-39
5241,2014-10-19,classique du parc la fontaine,10 km,00:47:37,m30-39
5241,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:22:52,m35-39
5241,2014-09-20,defi velo mag,105km,04:59:25,m35-39
5241,2014-06-22,ironman 70.3 syracuse,70.3 results,06:45:44,m35-39
5241,2014-06-08,triathlon / duathlon mont-tremblant,ironman 5150- triathlon olympique,03:14:33,m30-39
5241,2013-10-20,scotiabank toronto waterfront marathon,marathon,04:09:52,m35-39
5242,2013-09-22,marathon oasis de montreal,marathon,04:13:44,f40-44
5242,2013-08-25,marathon des deux rives lévis-québec,demi-marathon,01:49:55,f40-49
5242,2013-05-26,ottawa race weekend,ottawa marathon,-1,f40-44
5242,2012-10-14,scotiabank toronto waterfront marathon,marathon,04:13:17,f40-44
5242,2012-08-26,marathon des deux rives lévis-québec,demi-marathon,01:59:58,f40-49
5242,2012-05-27,ottawa race weekend,half marathon,01:51:53,f40-44
5243,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:11:58,m35-39
5244,2013-09-22,marathon oasis de montreal,marathon,04:06:19,f18-24
5244,2013-06-09,demi marathon des pompiers de shawinigan,21 km,01:40:11,f20-29
5245,2013-09-22,marathon oasis de montreal,marathon,03:44:06,m40-44
5246,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,02:59:46,m50-54
5247,2013-09-22,marathon oasis de montreal,marathon,04:25:53,f40-44
5248,2015-09-20,marathon oasis rock 'n' roll de montreal,1 km - p'tit marathon,00:06:46,m07
5249,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:36:49,m35-39
5250,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:10:39,f25-29
5250,2015-07-08,course du festival la gibelotte,5km course et marche,00:25:24,f20-29
5251,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,05:40:55,m40-44
5252,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:35:29,m30-34
5253,2015-08-12,le 5km endurance,5 km,00:16:17,m20-29
5253,2015-04-26,banque scotia 21k de montreal,demi marathon,01:18:10,m25-29
5253,2014-10-19,scotiabank toronto waterfront marathon,marathon,02:47:52,m25-29
5253,2014-08-13,le 5km endurance,5 km,00:16:54,m20-29
5253,2014-04-27,banque scotia 21km et 5km,21 km,01:23:38,m25-29
5253,2013-09-22,marathon oasis de montreal,marathon,03:08:57,m25-29
5253,2013-05-26,ottawa race weekend,ottawa marathon,-1,m25-29
5254,2014-09-28,run for the grapes half-marathon and 5km run,half marathon,01:33:59,m30-34
5254,2014-06-14,toronto pearson runway run,5 km,00:20:00,m30-39
5254,2012-09-23,marathon oasis de montreal,marathon,04:12:42,m30-34
5254,2012-06-03,bread and honey races,15 km,01:13:30,m30-34
5254,2012-03-25,around the bay road races,30 km,02:43:33,m30-34
5254,2012-03-04,chilly half marathon & frosty 5km,half marathon,01:46:58,m30-34
5255,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:27:17,f40-44
5256,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:57:32,m35-39
5256,2014-05-31,défi tri-o-lacs,10 km,00:47:22,m30-39
5257,2015-09-19,ultra-trail harricana du canada (uthc),28 km,04:03:22,m40-49
5257,2014-06-08,la grande viree des sentiers st-bruno,20 km,01:47:30,m40-49
5257,2013-06-09,la grande viree des sentiers st-bruno,20 km,01:47:47,m40-49
5257,2012-09-23,marathon oasis de montreal,marathon,04:40:40,m40-44
5257,2012-06-30,demi marathon de sherbrooke,demi marathon,02:05:09,m40-49
5257,2012-06-10,la grande viree des sentiers st-bruno,20 km,01:53:54,m40-49
5258,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,06:23:14,f50-54
5259,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:55:15,m18-24
5260,2013-09-22,marathon oasis de montreal,marathon,03:49:54,f35-39
5260,2013-08-04,défi boréal sainte-anne-de-bellevue,20 km,01:40:32,f30-39
5260,2013-04-14,course saint-laurent,10 km,00:52:23,f30-39
5261,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:16:10,m25-29
5262,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,02:46:57,m35-39
5263,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:18:08,m40-44
5263,2015-09-05,course mec montréal #7 - la course-lumière,15 km,01:34:49,m40-49
5263,2015-05-10,course mec montréal #3,15 km,01:33:14,no age
5264,2016-05-28,tamarack ottawa race weekend,ottawa 10k,-1,m40-44
5264,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,05:13:20,m40-44
5265,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:59:11,f35-39
5265,2014-04-27,banque scotia 21km et 5km,21 km,02:00:44,f35-39
5265,2013-09-22,marathon oasis de montreal,demi-marathon,01:56:00,f35-39
5266,2013-09-22,marathon oasis de montreal,marathon,03:48:40,m30-34
5267,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:17:17,f25-29
5268,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:28:01,m35-39
5269,2015-06-21,la foulée des parcs,10 km,00:48:24,f40-49
5269,2015-06-14,tour du lac brome merrell,20 km,01:40:16,f40-49
5269,2015-04-26,banque scotia 21k de montreal,demi marathon,01:44:08,f35-39
5269,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,04:19:38,f35-39
5269,2014-06-15,tour du lac brome,20 km route,01:35:56,f30-39
5269,2014-04-27,banque scotia 21km et 5km,21 km,01:41:52,f35-39
5269,2013-09-22,marathon oasis de montreal,marathon,04:54:56,f35-39
5269,2013-06-16,tour du lac brome,20 km route,01:41:37,f30-39
5269,2013-05-25,ottawa race weekend,ottawa 10k,00:47:08,f35-39
5270,2015-10-18,classique du parc la fontaine,5 km,00:17:44,m30-39
5270,2015-09-27,course populaire du parc angrignon,5 km - course,00:18:12,m35-39
5270,2015-08-12,le 5km endurance,5 km,00:17:43,m30-39
5270,2015-08-02,défi boréal sainte-anne-de-bellevue,5 km,00:18:39,m30-39
5270,2015-03-29,course et marche populaires de lasalle,10 km,00:38:15,m30-39
5270,2014-10-19,classique du parc la fontaine,10 km,00:38:34,m30-39
5270,2014-05-25,tamarack ottawa race weekend,scotiabank ottawa marathon,-1,m35-39
5270,2014-04-27,banque scotia 21km et 5km,21 km,01:23:29,m35-39
5270,2014-03-30,course et marche populaires de lasalle,10 km,00:39:55,m30-39
5270,2013-09-22,marathon oasis de montreal,marathon,03:09:42,m30-34
5270,2013-06-09,la grande viree des sentiers st-bruno,20 km,01:22:58,m30-39
5270,2013-04-28,banque scotia 21km et 5km,21 km,01:25:49,m30-34
5271,2016-05-29,tamarack ottawa race weekend,ottawa marathon,-1,m35-39
5271,2015-05-24,tamarack ottawa race weekend,ottawa marathon,-1,m30-34
5271,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,03:32:49,m30-34
5271,2014-05-25,tamarack ottawa race weekend,scotiabank ottawa marathon,-1,m30-34
5271,2013-09-22,marathon oasis de montreal,marathon,03:25:21,m30-34
5271,2013-05-26,ottawa race weekend,ottawa marathon,-1,m30-34
5271,2012-09-23,marathon oasis de montreal,marathon,03:35:46,m30-34
5271,2012-08-26,marathon des deux rives lévis-québec,demi-marathon,01:47:19,m30-39
5272,2013-09-22,marathon oasis de montreal,marathon,04:19:19,f35-39
5273,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:18:06,m55-59
5274,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,06:03:29,m25-29
5275,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:22:37,f30-34
5276,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:55:29,m45-49
5276,2015-05-30,demi-marathon des vignobles,10 km,00:49:39,m40-49
5277,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:51:33,m40-44
5278,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:01:33,f25-29
5279,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,02:13:48,f45-49
5279,2015-04-25,demi-marathon des érables,10 km,00:53:51,f40-49
5279,2015-02-22,demi-marathon des glaces,5 km,00:28:07,f40-49
5280,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:44:34,f30-34
5281,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,05:07:34,f18-24
5282,2016-09-04,courses thematiques 30 km sur les rives de boucherville,10 km,01:04:04,f30-39
5282,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,05:51:49,f30-34
5282,2014-06-14,mud hero montreal,6 km mud run and obstacle course,00:50:41,f30-34
5282,2013-06-15,mud hero montreal,6km,00:52:47,f30-34
5283,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,05:22:21,f45-49
5283,2015-04-25,demi-marathon des érables,demi-marathon,02:08:14,f40-49
5284,2012-09-23,marathon oasis de montreal,marathon,04:17:58,m25-29
5285,2013-09-22,marathon oasis de montreal,marathon,04:50:51,m50-54
5286,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,02:24:30,m40-44
5286,2013-09-22,marathon oasis de montreal,demi-marathon,01:50:24,m40-44
5286,2013-05-26,ottawa race weekend,ottawa half-marathon - demi-marathon,-1,m35-39
5287,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,06:24:06,m30-34
5288,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:39:35,f45-49
5289,2016-05-29,tamarack ottawa race weekend,ottawa half marathon,-1,f40-44
5289,2016-04-24,demi-marathon des guépards,21.1 km,02:17:52,femmes
5289,2015-08-23,gran fondo centre-du-québec,piccolo fondo 108km,00:20:20,f40-49
5289,2015-08-15,l'echapee belle,80 km,02:57:04,f40-49
5289,2015-06-14,tour du lac brome merrell,20 km,02:05:14,f40-49
5289,2015-05-24,tamarack ottawa race weekend,ottawa half marathon,-1,f40-44
5289,2015-04-26,demi-marathon des guépards,21.1 km,02:20:11,f40-49
5289,2014-11-02,course d'oka race,10 km,01:01:24,f40-49
5289,2014-10-19,classique du parc la fontaine,5 km,00:28:46,f40-49
5289,2014-09-28,marathon oasis rock ‘n’ roll de montréal,10 km,01:14:11,f40-44
5289,2014-09-20,defi velo mag,60km,02:30:01,f40-44
5289,2014-05-25,tamarack ottawa race weekend,scotiabank ottawa half marathon,-1,f40-44
5289,2014-05-04,défi course et marche desjardins sainte thérèse,10 km,00:53:45,f40-49
5289,2014-04-27,banque scotia 21km et 5km,21 km,02:00:49,f40-44
5289,2013-11-03,oka road race,10 km,00:55:22,f40-49
5289,2013-10-06,classique du parc la fontaine,5 km,00:26:04,f40-49
5289,2013-09-22,marathon oasis de montreal,marathon,04:07:46,f40-44
5289,2013-09-07,triathlon esprit de montreal,triathlon olympique,02:55:36,f40-44
5289,2013-08-04,triathlon ste-agathe,sprint triathlon,01:37:34,f40-44
5289,2013-06-30,triathlon academie ste-therese/ville de blainville,sprint,01:29:27,f40+
5289,2013-05-05,défi course et marche desjardins sainte thérèse,10 km,00:51:12,f40-49
5289,2013-04-28,banque scotia 21km et 5km,5 km,00:24:46,f35-39
5289,2013-02-17,défi hivernal ile bizard,10 km,00:54:39,f40-49
5289,2012-11-04,oka road race,demi-marathon,01:56:04,f30-39
5289,2012-10-14,classique du parc la fontaine,10 km,00:50:26,f30-39
5289,2012-09-23,marathon oasis de montreal,marathon,04:13:00,f35-39
5289,2012-05-27,ottawa race weekend,half marathon,01:53:40,f35-39
5289,2012-05-27,ottawa race weekend,half marathon,01:53:40,f35-39
5289,2012-05-06,défi course et marche desjardins sainte thérèse,10 km,00:51:13,f30-39
5289,2012-04-29,banque scotia 21km et 5km,21.1 km,01:58:31,f35-39
5290,2012-09-23,marathon oasis de montreal,marathon,04:27:26,m25-29
5291,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:51:33,m40-44
5291,2014-06-07,vert le raid - trail la clinique du coureur,10 km,01:02:08,m40-49
5291,2014-05-04,demi marathon international oasis de levis,demi-marathon,01:45:08,m40-49
5291,2013-09-21,defi velo mag,cyclosportive 105 km,03:38:01,m40-44
5291,2013-05-26,ottawa race weekend,ottawa half-marathon - demi-marathon,-1,m45-49
5291,2012-09-23,marathon oasis de montreal,marathon,03:21:05,m45-49
5291,2012-09-22,defi velo mag,105 km,03:48:46,m40-49
5291,2012-08-12,granfondo garneau-cascades,110km,03:04:06,m31-40
5292,2013-09-22,marathon oasis de montreal,demi-marathon,02:24:45,m40-44
5292,2012-09-23,marathon oasis de montreal,10 km,00:56:44,m40-44
5293,2012-09-23,marathon oasis de montreal,marathon,03:16:09,m40-44
5294,2015-09-20,marathon oasis rock 'n' roll de montreal,demi-marathon,01:57:31,m35-39
5294,2014-10-19,classique du parc la fontaine,10 km,00:48:11,m30-39
5294,2013-10-06,classique du parc la fontaine,5 km,00:29:11,m30-39
5295,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,03:10:53,m25-29
5295,2014-10-12,ottawa fall colours marathon events,full marathon,03:55:57,m25-29
5295,2014-10-11,beaucerun,marathon beauceron,03:35:09,m20-29
5295,2014-09-28,marathon oasis rock ‘n’ roll de montréal,marathon,03:25:34,m25-29
5295,2013-09-22,marathon oasis de montreal,marathon,03:11:59,m18-24
5295,2013-08-25,marathon des deux rives lévis-québec,marathon,03:09:58,m18-29
5295,2013-05-26,ottawa race weekend,ottawa marathon,-1,m20-24
5295,2012-10-14,scotiabank toronto waterfront marathon,marathon,04:01:43,m20-24
5295,2012-09-23,marathon oasis de montreal,marathon,03:04:23,m18-24
5295,2012-08-26,marathon des deux rives lévis-québec,marathon,04:14:38,m18-29
5296,2015-09-20,marathon oasis rock 'n' roll de montreal,marathon,04:25:09,no age
